id,county,pool_name,address,city,zip,inspection_date,findings
217,DeKalb,BRIARCREST CONDOMINIUMS,1600 BRIARCLIFF ROAD,ATLANTA,30306,5/30/2012,No
218,DeKalb,SOUTHERN OAKS/SOUTHERN OAKS TOO APTS.,5159 W. MOUNTAIN STREET,STONE MOUNTAIN,30083,5/31/2012,No
219,DeKalb,WEATHERLY APTS.,1700 WEATHERLY DRIVE,STONE MOUNTAIN,30083,5/31/2012,Yes
220,DeKalb,CANDLER PARKSIDE CONDOMINIUM,576 GOLDSBORO ROAD,ATLANTA,30307,5/31/2012,No
221,DeKalb,EASTLAND GATES CONDOMINIUM ASSOCIATION INC.,2142 CISCO AVE.,ATLANTA,30316,5/31/2012,No
222,DeKalb,PINE POINT CONDOMINIUMS,1683 BRIARCLIFF ROAD,ATLANTA,30306,5/31/2012,No
223,DeKalb,HAMPTON WOODS APTS.,2325 WOODCREST WALK,LITHONIA,30058,5/31/2012,No
224,DeKalb,LAVISTA CROSSING APTS.,3797 LAVISTA ROAD,TUCKER,30084,5/31/2012,No
225,DeKalb,CANDLER PARK CONDOMINIUMS,410 CANDLER PARK DRIVE,ATLANTA,30307,5/31/2012,No
226,DeKalb,SONOMA RIDGE APTS.,4659 DAWSON BLVD.,DORAVILLE,30340,6/1/2012,No
227,DeKalb,SONOMA RIDGE APTS.,4659 DAWSON BLVD.,DORAVILLE,30340,6/1/2012,Yes
228,DeKalb,VILLAS ON BRIARCLIFF APTS.,1831 BRIARCLIFF CIRCLE N.E.,ATLANTA,30329,6/1/2012,No
229,DeKalb,KENCO-BRIARCLIFF APTS.,2194 BRIARCLIFF ROAD N.E.,ATLANTA,30329,6/1/2012,No
230,DeKalb,KENCO- TUCKER APTS.,2006 NORTHLAKE PKWY.,TUCKER,30084,6/1/2012,No
231,DeKalb,PARK SUMMIT APTS.,2778 N. DECATUR RD.,DECATUR,30033,6/1/2012,Yes
232,DeKalb,MIDWAY MANOR APTS.,3626 MIDWAY ROAD,DECATUR,30032,6/1/2012,Yes
233,DeKalb,MOUNT VERNON FLATS AT THE PERIMETER,1265 MOUNT VERNON HIGHWAY,ATLANTA,30338,6/1/2012,No
234,DeKalb,THE HIGHLANDS AT HIDDEN HILLS CONDOS,HIGHLAND HILLS PKWY.,STONE MOUNTAIN,30088,6/1/2012,No
235,DeKalb,DRAYTON WOODS RECREATION CLUB (KIDDIE POOL),4259 DRAYTONWOOD CLUB,TUCKER,30084,6/1/2012,Yes
236,DeKalb,THE BATTERY @ CHAMBLEE STATION APTS.,3450 MILLER DRIVE,CHAMBLEE,30341,5/30/2012,Yes
237,DeKalb,MADISON AT THE ARBORS APTS.,100 ARBOR CIRCLE,TUCKER,30084,6/1/2012,No
238,DeKalb,FRIENDLY HILLS APTS.,10 FRIENDLY HILLS DRIVE,DECATUR,30035,6/1/2012,No
239,DeKalb,TOWN & COUNTRY APTS.,4260 ENGLISH OAK DRIVE,DORAVILLE,30340,6/1/2012,Yes
240,DeKalb,EXCHANGE AT NORTH HAVEN APTS. (POOL),2432 JOHNSON FERRY ROAD,CHAMBLEE,30341,5/30/2012,No
241,DeKalb,EXCHANGE AT NORTH HAVEN APTS. (SPA),2432 JOHNSON FERRY ROAD,CHAMBLEE,30341,5/30/2012,No
242,DeKalb,MIDWAY MANOR APTS.,3626 MIDWAY ROAD,DECATUR,30032,6/1/2012,No
243,DeKalb,DRAYTON WOODS RECREATION CLUB (POOL),4259 DRAYTONWOOD CLUB,TUCKER,30084,6/1/2012,No
244,DeKalb,CANDLER EAST APTS.,"2425 CANDLER RD., STE. M-1",DECATUR,30032,6/1/2012,Yes
245,DeKalb,THE HEIGHTS AT CHAMBLEE APTS.,3028 CHAMBLEE-TUCKER ROAD,ATLANTA,30341,5/31/2012,No
246,DeKalb,LACOTA APTS. (FRONT POOL),6664 PEACHTREE INDUSTRIAL BLVD.,DORAVILLE,30360,6/1/2012,No
247,DeKalb,ALDERWOOD TRAILS APTS.,2917 N. DEKALB DRIVE,ATLANTA,30340,6/1/2012,Yes
248,DeKalb,MARQUIS AT BRIARCLIFF APTS.,1000 GABLES WAY,ATLANTA,30329,6/1/2012,Yes
249,DeKalb,HUNTINGTON CONDOMINIUMS,"3825 LAVISTA ROAD, STE. G-3",TUCKER,30084,6/1/2012,No
250,DeKalb,COVINGTON GLEN APTS. (POOL 1),5816 COVINGTON HWY.,DECATUR,30035,6/1/2012,No
251,DeKalb,WELLINGTON PLACE CONDOMINIUM ASSN. INC.,2250 PERNOSHAL COURT,DUNWOODY,30338,6/1/2012,No
252,DeKalb,SOUTHERN OAKS/SOUTHERN OAKS TOO APTS.,5159 W. MOUNTAIN STREET,STONE MOUNTAIN,30083,5/31/2012,No
253,DeKalb,THE POINTE APTS. (LOWER POOL),5130 E. PONCE DE LEON AVE.,STONE MOUNTAIN,30083,6/1/2012,No
254,DeKalb,CLAIRMONT TERRACE CONDOMINIUMS,"2805 N.E. EXPRESSWAY, ACCESS ROAD",ATLANTA,30345,5/29/2012,No
255,DeKalb,LANCASHIRE COURT CONDO ASSOC.,1055 LANCASHIRE CIRCLE,STONE MOUNTAIN,30083,6/1/2012,No
256,DeKalb,IVY PLACE APTS.,3028 CLAIRMONT ROAD,ATLANTA,30329,6/1/2012,No
257,DeKalb,DUNWOODY COURT CONDOMINIUMS,2080 PEACHFORD ROAD,DUNWOODY,30338,6/1/2012,No
258,DeKalb,VILLAS AT FRIENDLY HEIGHTS APTS.,1300 FRIENDLY HEIGHTS BLVD.,DECATUR,30035,6/1/2012,Yes
259,DeKalb,THE SALVATION ARMY,3500 SHERRYDALE LN.,DECATUR,30032,6/4/2012,No
260,DeKalb,MIDWAY PARK SWIMMING POOL,3181 MIDWAY ROAD,DECATUR,30032,6/4/2012,No
261,DeKalb,THE POINTE APTS. (UPPER POOL),5130 E. PONCE DE LEON AVE.,STONE MOUNTAIN,30083,6/1/2012,No
262,DeKalb,MARRIOTT TOWNPLACE SUITES,3300 NORTHLAKE PKWY.,ATLANTA,30345,6/4/2012,No
263,DeKalb,VILLAGE AT NORTHLAKE APTS.,2200 PARK LAKE DRIVE,ATLANTA,30345,6/4/2012,Yes
264,DeKalb,HAMPTON INN NORTHLAKE,3400 NORTHLAKE PKWY.,ATLANTA,30345,6/4/2012,No
265,DeKalb,NORTHLAKE MANOR CONDOMINIUMS,3593 WOODBRIAR CIRCLE,TUCKER,30084,6/4/2012,No
266,DeKalb,DILLARD CROSSING TOWNHOMES,2291 DILLARD CROSSING,TUCKER,30084,6/4/2012,No
267,DeKalb,CONSERVATORY AT DRUID HILLS APTS. (POOL 1),3421 N. DRUID HILLS ROAD,DECATUR,30033,6/4/2012,No
268,DeKalb,LANGLEY PLACE APTS.,3801 KENSINGTON COURT,DECATUR,30032,6/4/2012,Yes
269,DeKalb,CANDLER EAST APTS.,"2425 CANDLER RD., STE. M-1",DECATUR,30032,6/4/2012,Yes
270,DeKalb,THE PARK ON CANDLER APTS.,2571 CANDLER ROAD,DECATUR,30032,6/4/2012,No
271,DeKalb,DRUID TOWNE APTS.,3731 BUFORD HIGHWAY N.E.,ATLANTA,30329,6/4/2012,No
272,DeKalb,COURTYARD BY MARRIOTT (POOL),1236 EXECUTIVE PARK DRIVE,ATLANTA,30329,6/4/2012,No
273,DeKalb,COURTYARD BY MARRIOTT (SPA),1236 EXECUTIVE PARK DRIVE,ATLANTA,30329,6/4/2012,Yes
274,DeKalb,EXECUTIVE PARKVIEW TOWNHOMES,1708 WOODCLIFF WAY N.E.,ATLANTA,30329,6/4/2012,No
275,DeKalb,THE EMORY INN (POOL),1641 CLIFTON ROAD,ATLANTA,30329,6/4/2012,No
276,DeKalb,THE EMORY INN (SPA),1641 CLIFTON ROAD,ATLANTA,30329,6/4/2012,No
277,DeKalb,HAMPTON INN,1975 N. DRUID HILLS ROAD N.E.,ATLANTA,30329,6/4/2012,Yes
278,DeKalb,EXECUTIVE PARK CONDOMINIUMS,1670 EXECUTIVE PARK LN. N.E.,ATLANTA,30329,6/4/2012,No
279,DeKalb,WESLEY STONECREST APTS. (POOL 2),100 WESLEY STONECREST CIRCLE,LITHONIA,30038,6/4/2012,No
280,DeKalb,WESLEY STONECREST APTS. (POOL 1),100 WESLEY STONECREST CIRCLE,LITHONIA,30038,6/4/2012,No
281,DeKalb,CHERRY RIDGE SUBDIVISION,3400 CHERRY RIDGE DRIVE,DECATUR,30034,6/4/2012,No
282,DeKalb,SKYLINE CHRISTIAN ACADEMY,2877 BOULDERCREST ROAD,ELLENWOOD,30294,6/4/2012,No
283,DeKalb,WYNSCAPE APTS.,2739-A SHALLOWFORD ROAD,CHAMBLEE,30341,6/4/2012,No
284,DeKalb,WYNCHASE APTS.,3699-B SHALLOWFORD ROAD,DORAVILLE,30340,6/4/2012,No
285,DeKalb,STONE MOUNTAIN CAMPGROUND,"STONEWALL JACKSON DRIVE, HWY. 78",STONE MOUNTAIN,30083,6/4/2012,No
286,DeKalb,SHALLOWFORD GARDEN APTS.,3630 SHALLOWFORD ROAD N.E.,DORAVILLE,30340,6/4/2012,No
287,DeKalb,KEYSTONE GATES CONDOMINIUM,2690 KEYSTONE GATES DRIVE,LITHONIA,30058,6/4/2012,No
288,DeKalb,MJCCA ZABAN PARK (KIDDIE POOL),5342 TILLY MILL ROAD,ATLANTA,30338,5/15/2012,No
289,DeKalb,MJCCA ZABAN PARK (LOWER POOL),5342 TILLY MILL ROAD,DUNWOODY,30338,5/15/2012,No
290,DeKalb,MJCCA ZABAN PARK (WOMEN'S SPA),5342 TILLY MILL ROAD,DUNWOODY,30338,5/15/2012,No
291,DeKalb,MJCCA ZABAN PARK (INDOOR POOL),5342 TILLY MILL ROAD,DUNWOODY,30338,5/15/2012,No
292,DeKalb,MJCCA ZABAN PARK (MEN'S SPA),5342 TILLY MILL ROAD,DUNWOODY,30338,5/15/2012,No
293,DeKalb,MJCCA ZABAN PARK (SPRAY POOL),5342 TILLY MILL ROAD,DUNWOODY,30338,5/15/2012,No
294,DeKalb,MJCCA ZABAN PARK (UPPER POOL),5342 TILLY MILL ROAD,DUNWOODY,30338,5/15/2012,No
295,DeKalb,BRIARMOOR MANOR RECREATION CLUB (WADING POOL),2682 CALADIUM DRIVE,ATLANTA,30345,6/5/2012,Yes
296,DeKalb,BRIARMOOR MANOR RECREATION CLUB (POOL),2682 CALADIUM DRIVE,ATLANTA,30345,6/5/2012,Yes
297,DeKalb,EAGLES RIDGE DEKALB SUBDIVISION,4761 EAGLES RIDGE LOOP,LITHONIA,30038,6/5/2012,No
298,DeKalb,CREEKSIDE CROSSING APTS.,100 CAVALIER CROSSING,LITHONIA,30038,6/5/2012,No
299,DeKalb,TWIN LAKES CENTER (KIDDIE POOL),2841 BRIARLAKE ROAD,ATLANTA,30345,6/5/2012,No
300,DeKalb,BRIARCLIFF WOODS BEACH CLUB (POOL),1830 MORRIS LANDERS DRIVE,ATLANTA,30345,6/5/2012,No
301,DeKalb,MARQUIS AT BRIARCLIFF APTS.,1000 GABLES WAY,ATLANTA,30329,6/5/2012,No
302,DeKalb,ARBOR HILLS APTS.,2696 N. DRUID HILLS ROAD,ATLANTA,30329,6/5/2012,No
303,DeKalb,HAMPTON INN,1975 N. DRUID HILLS ROAD N.E.,ATLANTA,30329,6/5/2012,No
304,DeKalb,HOLIDAY INN,2158 RANCHWOOD DRIVE,ATLANTA,30345,6/5/2012,No
305,DeKalb,GARDENS AT BRIARWOOD APTS. (UPPER POOL),3580 BUFORD HIGHWAY,ATLANTA,30329,6/5/2012,Yes
306,DeKalb,GABLES SHERIDAN PARK APTS.,1514 SHERIDAN ROAD,ATLANTA,30329,6/5/2012,No
307,DeKalb,HEATHWOOD GARDENS CONDOMINIUM ASSOCIATION,"1230 WOODLAND AVE. N.E., UNIT 2",ATLANTA,30324,6/5/2012,Yes
308,DeKalb,MORGAN PLACE APTS. (SPA),1680 CHANTILLY DRIVE,ATLANTA,30324,6/5/2012,Yes
309,DeKalb,GARDEN WALK CONDOMINIUMS,651 GARDEN WALK DRIVE,STONE MOUNTAIN,30083,6/5/2012,No
310,DeKalb,GARDEN WALK CONDOMINIUMS,651 GARDEN WALK DRIVE,STONE MOUNTAIN,30083,6/5/2012,Yes
311,DeKalb,WYNBROOKE CLUB (KIDDIE POOL),389 WYNBROOKE PKWY.,STONE MOUNTAIN,30087,6/5/2012,No
312,DeKalb,WYNBROOKE COMMUNITY (POOL),389 WYNBROOKE PKWY.,STONE MOUNTAIN,30087,6/5/2012,No
313,DeKalb,BRIARMOOR MANOR RECREATION CLUB (POOL),2682 CALADIUM DRIVE,ATLANTA,30345,6/5/2012,No
314,DeKalb,SOUTH DEKALB FAMILY YMCA (INDOOR POOL),2565 SNAPFINGER ROAD,DECATUR,30034,6/5/2012,No
315,DeKalb,BROOKS MILL COMMUNITY,4009 BROOKS MILL DRIVE,LITHONIA,30038,6/5/2012,No
316,DeKalb,SOUTH DEKALB FAMILY YMCA (INDOOR SPA),2565 SNAPFINGER ROAD,DECATUR,30034,6/5/2012,No
317,DeKalb,POLO CLUB APTS.,100 ASHLEY CREEK CIRCLE,STONE MOUNTAIN,30083,6/5/2012,No
318,DeKalb,BRIARCLIFF WOODS BEACH CLUB (KIDDIE POOL),1830 MORRIS LANDERS DRIVE,ATLANTA,30345,6/5/2012,No
319,DeKalb,DILLARD CROSSING TOWNHOMES,2291 DILLARD CROSSING,TUCKER,30084,6/5/2012,No
320,DeKalb,KERWIN B. LEE FAMILY LIFE CTR. (WOMEN'S SPA),2197 YOUNG ROAD,STONE MOUNTAIN,30088,6/1/2012,Yes
321,DeKalb,KERWIN B. LEE FAMILY LIFE CTR. (MEN'S SPA),2197 YOUNG ROAD,STONE MOUNTAIN,30088,6/1/2012,Yes
322,DeKalb,STONERIDGE AT HIDDEN CHASE (POOL 1),1000 HIDDEN CHASE,STONE MOUNTAIN,30088,5/24/2012,No
323,DeKalb,STONERIDGE AT HIDDEN CHASE (POOL 1),1000 HIDDEN CHASE,STONE MOUNTAIN,30088,5/23/2012,Yes
324,DeKalb,RAINBOW FOREST APTS.,3100 RAINBOW FOREST CIRCLE,DECATUR,30034,5/24/2012,No
325,DeKalb,CANDLER PARK POOL,1500 McCLENDON AVE.,ATLANTA,30307,5/31/2012,No
326,DeKalb,PINE POINT CONDOMINIUMS,1683 BRIARCLIFF ROAD,ATLANTA,30306,6/5/2012,Yes
327,DeKalb,MONACO STATION,3649 BUFORD HIGHWAY,ATLANTA,30329,6/5/2012,Yes
328,DeKalb,QUALITY INN OF NORTHLAKE,2155 RANCHWOOD DRIVE N.E.,ATLANTA,30345,6/5/2012,No
329,DeKalb,SPRING HARBOR HOMEOWNERS ASSOCIATION INC.,3949 PLEASANTDALE ROAD,DORAVILLE,30340,6/5/2012,No
330,DeKalb,MIDWAY PARK SWIMMING POOL,3181 MIDWAY ROAD,DECATUR,30032,5/18/2012,No
331,DeKalb,KITTREDGE PARK (POOL),2325 N. DRUID HILLS ROAD,ATLANTA,30329,5/18/2012,No
332,DeKalb,KITTREDGE PARK (KIDDIE POOL),2325 N. DRUID HILLS ROAD,ATLANTA,30329,5/18/2012,No
333,DeKalb,LYNWOOD PARK (POOL),3361 OSBORNE ROAD,ATLANTA,30319,5/18/2012,No
334,DeKalb,LYNWOOD PARK (KIDDIE POOL),3361 OSBORNE ROAD,ATLANTA,30319,5/18/2012,No
335,DeKalb,BROWNS MILL FAMILY AQUATIC CENTER (KIDDIE POOL),4929 BROWNS MILL ROAD,LITHONIA,30038,5/18/2012,No
336,DeKalb,BROWNS MILL FAMILY AQUATIC CENTER (POOL),4929 BROWNS MILL ROAD,LITHONIA,30038,5/18/2012,Yes
337,DeKalb,BROWNS MILL FAMILY AQUATIC CENTER (POOL),4929 BROWNS MILL ROAD,LITHONIA,30038,5/18/2012,No
338,DeKalb,ECHO RIDGE RECREATION CLUB (KIDDIE POOL),2350 MELINDA DRIVE,ATLANTA,30345,5/15/2012,No
339,DeKalb,TOBIE GRANT PARK (POOL),644 PARKDALE ROAD,SCOTTDALE,30079,5/18/2012,No
340,DeKalb,TOBIE GRANT PARK (KIDDIE POOL),644 PARKDALE ROAD,TUCKER,30079,5/18/2012,No
341,DeKalb,BROADSTONE DUNWOODY APTS. (POOL 3),2388 DUNWOODY CROSSING,ATLANTA,30338,5/21/2012,No
342,DeKalb,BROADSTONE DUNWOODY APTS. (SPRAY POOL),2311 DUNWOODY CROSSING,ATLANTA,30338,5/21/2012,No
343,DeKalb,BROADSTONE DUNWOODY APTS. (POOL 2),2311 DUNWOODY CROSSING,ATLANTA,30338,5/21/2012,No
344,DeKalb,GREYSTONE COMMUNITY,1033 OLD GREYSTONE DRIVE,LITHONIA,30058,5/22/2012,No
345,DeKalb,MOUNTAIN OAKS COMMUNITY HOA,785 MOUNTAIN OAKS PKWY.,STONE MOUNTAIN,30087,5/22/2012,No
346,DeKalb,GEORGETOWN RECREATION CLUB (POOL),1463 OLD SPRINGHOUSE LN.,DUNWOODY,30338,5/23/2012,No
347,DeKalb,BRISTOL AT BRIARCLIFF CONDOMINIUMS,2660 ALMHOUSE LN.,ATLANTA,30329,6/5/2012,No
348,DeKalb,BROADSTONE DUNWOODY APTS. (POOL 1),2331 DUNWOODY CROSSING,ATLANTA,30338,5/21/2012,No
349,DeKalb,GAINSBOROUGH CLUB (KIDDIE POOL),1963 GAINSBOROUGH DRIVE,CHAMBLEE,30341,6/6/2012,No
350,DeKalb,THE ESTATES OF DUNWOODY APTS.,1945 SAVOY DRIVE,ATLANTA,30341,6/6/2012,No
351,DeKalb,GAINSBOROUGH CLUB (POOL),1961 GAINSBOROUGH DRIVE,CHAMBLEE,30341,6/6/2012,No
352,DeKalb,RESIDENCE INN BY MARRIOTT (POOL),1901 SAVOY DRIVE,ATLANTA,30341,6/6/2012,No
353,DeKalb,HOLIDAY INN SELECT PERIMETER,4386 CHAMBLEE DUNWOODY RD.,ATLANTA,30341,6/6/2012,No
354,DeKalb,HUNTINGTON STATION APTS.,2560 NEW HAVEN DRIVE,ATLANTA,30345,6/6/2012,Yes
355,DeKalb,WYNTRACE APTS.,2283 PLASTER ROAD,ATLANTA,30345,6/6/2012,No
356,DeKalb,PROVIDENCE OF NORTHLAKE APTS.,2200 RANCHWOOD DRIVE,ATLANTA,30345,6/6/2012,No
357,DeKalb,BRIGHTON VILLAGE (KIDS POOL),1780 NORTHUMBERLAND WAY,ATLANTA,30316,6/6/2012,No
358,DeKalb,BRIGHTON VILLAGE (POOL),1780 NORTHUMBERLAND WAY,ATLANTA,30316,6/6/2012,No
359,DeKalb,GABLES CENTURY CENTER APTS.,1740 CENTURY CIRCLE,ATLANTA,30345,6/6/2012,No
360,DeKalb,NORTHLAKE MANOR CONDOMINIUMS,3593 WOODBRIAR CIRCLE,TUCKER,30084,6/6/2012,Yes
361,DeKalb,ATLANTA MARRIOTT CENTURY CENTER,2000 CENTURY BLVD.,ATLANTA,30345,6/6/2012,No
362,DeKalb,OAK GROVE PRESERVE S/D,2011 CARLOTTA COURT,ATLANTA,30345,6/6/2012,No
363,DeKalb,WEATHERLY APTS.,1700 WEATHERLY DRIVE,STONE MOUNTAIN,30083,6/6/2012,Yes
364,DeKalb,BRIARMOOR MANOR RECREATION CLUB (WADING POOL),2682 CALADIUM DRIVE,ATLANTA,30345,6/6/2012,No
365,DeKalb,DRAYTON WOODS RECREATION CLUB (KIDDIE POOL),4259 DRAYTONWOOD CLUB,TUCKER,30084,6/6/2012,Yes
366,DeKalb,AUSTIN MEADOWS CONDOMINIUM ASSOCIATION INC.,3921 FIREOAK DRIVE,DECATUR,30032,6/6/2012,No
367,DeKalb,WEATHERLY APTS.,1700 WEATHERLY DRIVE,STONE MOUNTAIN,30083,6/6/2012,No
368,DeKalb,BUCKHEAD CREEK APTS.,2822 BUFORD HIGHWAY N.E.,ATLANTA,30329,6/6/2012,No
369,DeKalb,DRUID TOWNE APTS.,3731 BUFORD HIGHWAY N.E.,ATLANTA,30329,6/6/2012,No
370,DeKalb,DRUID FOREST CONDOMINIUMS,2581 N. DRUID HILLS ROAD N.E.,ATLANTA,30329,6/6/2012,No
371,DeKalb,ENCLAVE AT BRIARCLIFF CONDOMINIUMS,1100 WESTCHESTER RIDGE N.E.,ATLANTA,30329,6/6/2012,No
372,DeKalb,ORLEANS GARDENS APTS.,3544 OLD CHAMBLEE-TUCKER ROAD,DORAVILLE,30340,6/6/2012,No
373,DeKalb,WYNCHASE APTS.,3699-B SHALLOWFORD ROAD,DORAVILLE,30340,6/6/2012,No
374,DeKalb,SHALLOWFORD GARDEN APTS.,3630 SHALLOWFORD ROAD N.E.,DORAVILLE,30340,6/6/2012,No
375,DeKalb,TOWN & COUNTRY APTS.,4260 ENGLISH OAK DRIVE,DORAVILLE,30340,6/6/2012,Yes
376,DeKalb,ARIZONA LOFTS (MAIN POOL),195 ARIZONA AVE.,ATLANTA,30307,6/6/2012,No
377,DeKalb,CHANTILLY STATION CONDOMINIUMS,1538 CHANTILLY DRIVE,ATLANTA,30324,6/6/2012,No
378,DeKalb,MORGAN PLACE APTS. (SPA),1680 CHANTILLY DRIVE,ATLANTA,30324,6/6/2012,No
379,DeKalb,HIGHLAND FOREST APTS.,4719 CENTRAL DRIVE,STONE MOUNTAIN,30083,6/6/2012,No
380,DeKalb,BELLA VISTA APTS.,2235 PLASTER ROAD N.E.,ATLANTA,30345,6/6/2012,No
381,DeKalb,ARIZONA LOFTS (SMALL POOL),195 ARIZONA AVE.,ATLANTA,30307,6/6/2012,No
382,DeKalb,WYNSCAPE APTS.,2739-A SHALLOWFORD ROAD,CHAMBLEE,30341,6/6/2012,Yes
383,DeKalb,BROWNS MILL FAMILY AQUATIC CENTER (LAZY RIVER),4929 BROWNS MILL ROAD,LITHONIA,30038,5/18/2012,No
384,DeKalb,AVONDALE SWIM AND TENNIS CLUB (LOWER POOL),51 DARTMOUTH AVE.,AVONDALE ESTATES,30002,5/30/2012,Yes
385,DeKalb,VENETIAN CLUB (KIDDIE POOL),150 SCOTT BLVD.,DECATUR,30030,6/1/2012,No
386,DeKalb,VENETIAN CLUB (POOL),150 SCOTT BLVD.,DECATUR,30030,6/1/2012,No
387,DeKalb,PACES PARK APTS.,100 PACES PARK DRIVE,DECATUR,30033,6/1/2012,No
388,DeKalb,THE ORLEANS OF DECATUR APTS.,2676 MILSCOTT DRIVE,DECATUR,30033,6/1/2012,No
389,DeKalb,WESTCHESTER AT CLAIRMONT APTS.,2500 NORTHEAST EXPRESSWAY N.E.,ATLANTA,30345,6/7/2012,No
390,DeKalb,CHATEAU MONTAGNE APTS.,2628 NORTHEAST EXPRESSWAY,ATLANTA,30345,6/7/2012,No
391,DeKalb,CHATEAU MONTAGNE APTS.,2628 NORTHEAST EXPRESSWAY,ATLANTA,30345,6/7/2012,Yes
392,DeKalb,COMFORT INN,2001 CLEARVIEW AVE.,ATLANTA,30340,6/7/2012,Yes
393,DeKalb,THE PARK ON CANDLER APTS.,2571 CANDLER ROAD,DECATUR,30032,6/7/2012,Yes
394,DeKalb,SOUTHLAND OWNER'S ASSOCIATION (S/D POOL),5728 SOUTHLAND DRIVE,STONE MOUNTAIN,30087,6/7/2012,No
395,DeKalb,SOUTHLAND OWNER'S ASSOCIATION (S/D KIDDIE POOL),5728 SOUTHLAND DRIVE,STONE MOUNTAIN,30087,6/7/2012,No
396,DeKalb,VILLAGE AT NORTHLAKE APTS.,2200 PARK LAKE DRIVE,ATLANTA,30345,6/7/2012,No
397,DeKalb,WOODRIDGE CONDOMINIUM ASSOCIATION (POOL),4019 WOODRIDGE WAY,TUCKER,30084,6/7/2012,No
398,DeKalb,PEPPERTREE APTS.,4203 BUFORD HIGHWAY,ATLANTA,30345,6/7/2012,Yes
399,DeKalb,VALLEY OAKS APTS.,"2400 JOHNSON ROAD N.E., STE. A",ATLANTA,30345,6/7/2012,No
400,DeKalb,PARKWAY VISTA APTS.,100 PKWY. CIRCLE SOUTH,ATLANTA,30340,6/7/2012,No
401,DeKalb,JASMINE AT WINTERS CHAPEL APTS. (POOL 2),4335 WINTERS CHAPEL ROAD,ATLANTA,30360,6/7/2012,No
402,DeKalb,COBBLESTONE AT BROOKHAVEN CONDOS,2132 COBBLESTONE CIRCLE,ATLANTA,30319,6/7/2012,No
403,DeKalb,DANBURY PARC CONDOMINIUMS,1617 DANBURY PARC PLACE,ATLANTA,30319,6/7/2012,No
404,DeKalb,BYRNWICK SWIM CLUB (KIDDIE POOL),1000 BYRNWICK ROAD,ATLANTA,30319,6/7/2012,No
405,DeKalb,BYRNWYCK SWIM CLUB (POOL),1000 BYRNWYCK ROAD,ATLANTA,30319,6/7/2012,No
406,DeKalb,KENCO-BUFORD II APTS.,2700 BUFORD HIGHWAY N.E.,ATLANTA,30324,6/7/2012,No
407,DeKalb,WINSTON PLACE CONDOMINIUMS,1400 WINSTON PLACE,DECATUR,30033,6/7/2012,No
408,DeKalb,VINEYARDS OF FLAT SHOALS APTS.,200 VINEYARD WALK,ATLANTA,30316,6/7/2012,No
409,DeKalb,BRIARCREST CONDOMINIUMS,1600 BRIARCLIFF ROAD,ATLANTA,30306,6/7/2012,No
410,DeKalb,ORLEANS GARDENS APTS.,3544 OLD CHAMBLEE-TUCKER ROAD,DORAVILLE,30340,6/7/2012,No
411,DeKalb,WOODRIDGE CONDOMINIUM ASSOCIATION (SPA),4019 WOODRIDGE WAY,TUCKER,30084,6/7/2012,Yes
412,DeKalb,DURAND MILL COMMUNITY (POOL),1881 GRIST STONE COURT,ATLANTA,30307,6/8/2012,No
413,DeKalb,DURAND MILL COMMUNITY (POOL),1881 GRIST STONE COURT,ATLANTA,30307,5/29/2012,No
414,DeKalb,DURAND MILL COMMUNITY (KIDDIE POOL),1881 GRIST STONE COURT,ATLANTA,30307,6/8/2012,No
415,DeKalb,DURAND MILL COMMUNITY (KIDDIE POOL),1881 GRIST STONE COURT,ATLANTA,30307,5/29/2012,No
416,DeKalb,TIBURON CONDOMINIUMS,215 TIBURON DRIVE,LITHONIA,30038,6/6/2012,No
417,DeKalb,WYNTREE APTS.,2203 PLASTER ROAD,ATLANTA,30345,6/8/2012,Yes
418,DeKalb,THE AVENUES APTS. (POOL 2),2515 NORTHEAST EXPRESSWAY N.E.,ATLANTA,30345,6/8/2012,No
419,DeKalb,KEYSTONE GATES CONDOMINIUM,2690 KEYSTONE GATES DRIVE,LITHONIA,30058,6/6/2012,Yes
420,DeKalb,WOODRIDGE CONDOMINIUM ASSOCIATION (SPA),4019 WOODRIDGE WAY,TUCKER,30084,6/7/2012,No
421,DeKalb,DRAYTON WOODS RECREATION CLUB (KIDDIE POOL),4259 DRAYTONWOOD CLUB,TUCKER,30084,6/8/2012,No
422,DeKalb,STERLING OF DUNWOODY CONDOMINIUM ASSOCIATION INC.,2300 PEACHFORD ROAD,ATLANTA,30338,6/8/2012,No
423,DeKalb,STERLING OF DUNWOODY CONDOMINIUM ASSOCIATION INC.,2300 PEACHFORD ROAD,ATLANTA,30338,6/8/2012,No
424,DeKalb,ASHFORD CHASE COMMUNITY,4594 CHARDONAY COURT,DUNWOODY,30338,6/8/2012,No
425,DeKalb,THE COLUMNS AT LAKE RIDGE APTS.,3900 LAKE RIDGE LN.,DUNWOODY,30338,6/8/2012,No
426,DeKalb,COMFORT INN,2001 CLEARVIEW AVE.,ATLANTA,30340,6/8/2012,No
427,DeKalb,MASTERS ECONOMY INN,3092 PRESIDENTIAL PKWY.,DORAVILLE,30340,6/8/2012,No
428,DeKalb,TOWN & COUNTRY APTS.,4260 ENGLISH OAK DRIVE,DORAVILLE,30340,6/8/2012,No
429,DeKalb,PLEASANTDALE CROSSING APTS.,1000 PLEASANTDALE CROSSING,DORAVILLE,30340,6/8/2012,No
